s08, y, f, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
IH	1	DISTANCE	475.0	1874.0	833.767	833.744	833.814	0.07	1	3	4	1	3	4			1931.0	nan	1481.0	nan	450.0	2090.0	560.0	2441.0	583.0	2516.0	4	
AH	0	DISTANCE	581.0	1761.0	834.011	833.984	834.064	0.08	*	4	4	2	3	3			504.0	1726.0	516.0	1755.0	692.0	1771.0	736.0	1769.0	723.0	1750.0	5	
AY	1	I'M	1002.0	1414.0	834.42	834.405	834.465	0.06	41	4	1	2	0	0		m	1052.0	2161.0	1043.0	1713.0	1001.0	1424.0	882.0	1174.0	837.0	1119.0	5	
OW	2	OKAY	625.0	1145.0	834.572	834.545	834.655	0.11	62	1	6	1	0	1			533.0	1183.0	620.0	1095.0	659.0	992.0	622.0	950.0	523.0	974.0	5	
EY	1	OKAY	750.0	2178.0	834.777	834.765	834.885	0.12	22	0	0	0	6	0			750.0	2178.0	594.0	741.0	654.0	1490.0	601.0	950.0	575.0	864.0	6	
AH	0	TO	534.0	1650.0	834.935	834.915	834.975	0.06	*	0	0	0	3	0			517.0	1740.0	517.0	1740.0	541.0	1492.0	534.0	1265.0	533.0	1242.0	5	
AH	1	RUN	829.0	1336.0	835.088	835.065	835.135	0.07	6	4	4	2	7	0			796.0	1286.0	812.0	1310.0	764.0	1271.0	815.0	1376.0	837.0	1407.0	6	
AH	0	THE	630.0	1177.0	835.245	835.225	835.285	0.06	*	0	0	0	3	0			566.0	1246.0	576.0	1238.0	643.0	1055.0	601.0	879.0	595.0	869.0	5	
OW	1	LOWER	669.0	1037.0	835.392	835.375	835.525	0.15	62	0	0	0	7	1			658.0	1026.0	727.0	1110.0	531.0	847.0	430.0	808.0	462.0	811.0	5	
ER	0	LOWER	555.0	928.0	835.562	835.525	835.635	0.11	94	0	0	0	0	0			504.0	843.0	544.0	909.0	645.0	1061.0	674.0	1287.0	642.0	1331.0	6	
AH	1	BUT	802.0	1414.0	836.679	836.609	836.819	0.21	6	1	4	1	1	0			657.0	908.0	790.0	1382.0	816.0	1633.0	813.0	1788.0	791.0	1896.0	6	
AH	1	UH	841.0	1630.0	836.912	836.859	837.019	0.16	6	0	0	0	0	0			684.0	1630.0	847.0	1642.0	787.0	1262.0	712.0	1041.0	888.0	1299.0	5	
OW	1	NO	580.0	1666.0	841.026	840.956	841.236	0.28	63	0	0	0	4	0			577.0	1865.0	604.0	1639.0	644.0	1546.0	664.0	889.0	745.0	2469.0	4	
OW	1	YKNOW	728.0	1715.0	841.748	841.726	841.816	0.09	63	0	0	0	4	0			728.0	1715.0	734.0	1490.0	638.0	933.0	596.0	838.0	576.0	816.0	5	
AY	1	I	891.0	1290.0	841.835	841.816	841.906	0.09	41	0	0	0	0	0			571.0	816.0	754.0	990.0	863.0	1471.0	826.0	1712.0	790.0	1962.0	5	
UH	1	SHOULD	639.0	1234.0	842.189	842.096	842.376	0.28	7	1	4	2	5	0			629.0	1590.0	637.0	1240.0	696.0	1490.0	737.0	1831.0	636.0	1446.0	5	
AY	1	I	902.0	1562.0	842.838	842.831	842.911	0.08	41	0	0	0	0	0		m	877.0	1885.0	918.0	1557.0	835.0	1114.0	775.0	1450.0	672.0	742.0	6	
UH	1	SHOULD	651.0	1787.0	843.381	843.321	843.501	0.18	7	1	4	2	5	0			535.0	1815.0	640.0	1793.0	679.0	1772.0	677.0	1750.0	602.0	1854.0	5	
AY	1	I	905.0	1474.0	843.617	843.551	843.711	0.16	41	0	0	0	0	0			565.0	1656.0	842.0	1551.0	905.0	1477.0	830.0	1698.0	619.0	1956.0	5	
UW	1	DO	412.0	2093.0	843.808	843.801	843.851	0.05	73	0	0	0	3	0			412.0	2093.0	412.0	2093.0	447.0	2069.0	475.0	2013.0	475.0	2013.0	5	
AE	1	THAT	639.0	1829.0	843.908	843.891	843.941	0.05	3	1	4	1	3	0			741.0	2040.0	741.0	2040.0	699.0	1849.0	731.0	1888.0	731.0	1888.0	3	
AW	1	WITHOUT	711.0	1610.0	845.142	845.117	845.217	0.1	42	1	4	1	3	0			643.0	1581.0	722.0	1616.0	776.0	1630.0	782.0	1339.0	710.0	1288.0	5	
IY	1	EVEN	503.0	2124.0	845.28	845.257	845.327	0.07	11	3	2	2	0	1			686.0	2124.0	485.0	2032.0	508.0	2284.0	501.0	2378.0	490.0	2376.0	4	
IH	0	EVEN	482.0	1836.0	845.41	845.387	845.457	0.07	1	4	4	2	1	0			463.0	1842.0	472.0	1851.0	511.0	1879.0	517.0	1859.0	510.0	1853.0	5	
AH	0	REALIZING	688.0	1577.0	845.67	845.647	845.717	0.07	*	5	4	2	0	2			678.0	1625.0	682.0	1609.0	705.0	1477.0	713.0	1237.0	711.0	1173.0	4	
AY	2	REALIZING	724.0	1510.0	845.813	845.777	845.887	0.11	41	3	4	2	7	1		s	691.0	913.0	712.0	1199.0	724.0	1585.0	662.0	1799.0	575.0	1776.0	5	
IH	0	REALIZING	541.0	1874.0	846.017	845.977	846.097	0.12	1	4	6	2	3	0			499.0	1744.0	535.0	1841.0	527.0	1908.0	510.0	1719.0	521.0	1977.0	5	
IH	0	IT	658.0	1816.0	846.21	846.157	846.317	0.16	1	1	4	1	0	0			630.0	1780.0	660.0	1806.0	646.0	1896.0	606.0	1961.0	548.0	1978.0	4	
AH	1	BUT	722.0	1286.0	846.587	846.547	846.667	0.12	6	1	4	1	1	0			581.0	964.0	698.0	1199.0	776.0	1523.0	770.0	1697.0	759.0	1767.0	5	
AY	1	I	894.0	1560.0	846.743	846.707	846.807	0.1	41	0	0	0	0	0		s	716.0	1642.0	830.0	1537.0	894.0	1561.0	865.0	1584.0	729.0	1766.0	4	
AE	1	HAVEN'T	809.0	1994.0	846.874	846.817	846.987	0.17	3	3	2	2	0	1			731.0	2232.0	761.0	2010.0	858.0	1740.0	843.0	1566.0	774.0	1413.0	5	
AH	0	HAVEN'T	568.0	1603.0	847.077	847.037	847.157	0.12	*	4	4	2	1	3			469.0	1383.0	556.0	1563.0	580.0	1717.0	572.0	1852.0	579.0	1933.0	5	
AH	1	BECAUSE	505.0	1880.0	847.624	847.607	847.657	0.05	6	3	4	2	6	0			471.0	1933.0	471.0	1933.0	569.0	1802.0	604.0	1665.0	604.0	1665.0	5	
AY	1	I'VE	674.0	1489.0	847.741	847.707	847.777	0.07	41	3	2	2	0	0		s	504.0	1332.0	571.0	1357.0	645.0	1394.0	678.0	1580.0	656.0	1675.0	5	
AE	1	RAN	630.0	2464.0	848.004	847.957	848.097	0.14	3	4	4	2	7	0			719.0	1793.0	647.0	2388.0	612.0	2567.0	654.0	2662.0	727.0	2315.0	3	
ER	0	FOR	540.0	1495.0	848.264	848.247	848.297	0.05	94	0	0	0	1	0			620.0	1571.0	620.0	1571.0	559.0	1458.0	555.0	1482.0	555.0	1482.0	6	
OW	1	SO	567.0	1513.0	848.424	848.417	848.477	0.06	63	0	0	0	3	0			761.0	1798.0	729.0	1732.0	660.0	1380.0	757.0	1141.0	761.0	1118.0	5	
EH	1	MANY	654.0	1596.0	848.574	848.557	848.607	0.05	2	4	4	2	2	1			600.0	1534.0	600.0	1534.0	720.0	1696.0	745.0	1812.0	745.0	1812.0	5	
IY	0	MANY	416.0	2697.0	848.69	848.657	848.757	0.1	12	0	0	0	4	0			422.0	2303.0	423.0	2633.0	403.0	2681.0	399.0	2781.0	393.0	2737.0	4	
IH	1	YEARS	472.0	2290.0	848.827	848.807	848.867	0.06	14	6	4	2	9	3			456.0	2395.0	458.0	2382.0	495.0	2151.0	523.0	2013.0	525.0	2008.0	4	
ER	0	OR	750.0	1523.0	850.282	850.235	850.375	0.14	94	0	0	0	0	0			592.0	1665.0	731.0	1589.0	706.0	1310.0	612.0	1091.0	533.0	869.0	5	
AA	1	JOGGED	823.0	885.0	850.738	850.661	850.891	0.23	5	1	6	2	5	3			731.0	1735.0	836.0	872.0	814.0	823.0	819.0	900.0	946.0	934.0	4	
IY	1	ME	489.0	2458.0	851.458	851.441	851.491	0.05	12	0	0	0	2	0			458.0	2366.0	458.0	2366.0	556.0	2479.0	653.0	2273.0	653.0	2273.0	5	
AY	1	I	882.0	1760.0	851.526	851.491	851.561	0.07	41	0	0	0	0	0		m	653.0	2273.0	737.0	2028.0	841.0	1857.0	907.0	1730.0	917.0	1700.0	5	
AH	1	RUN	694.0	1479.0	851.884	851.837	851.977	0.14	6	4	4	2	7	0			637.0	1408.0	687.0	1467.0	703.0	1550.0	694.0	1660.0	661.0	1726.0	5	
UW	1	TOO	372.0	2035.0	852.244	852.237	852.287	0.05	73	0	0	0	3	0			372.0	2035.0	372.0	2035.0	375.0	2020.0	349.0	1935.0	349.0	1935.0	5	
OW	1	SLOW	687.0	1306.0	852.454	852.437	852.537	0.1	63	0	0	0	8	0			684.0	1299.0	701.0	1368.0	693.0	1411.0	694.0	1331.0	785.0	1139.0	4	
ER	2	TERMINOLOGY	562.0	1429.0	854.489	854.462	854.542	0.08	94	4	1	2	3	2			492.0	1591.0	517.0	1455.0	608.0	1286.0	591.0	1073.0	665.0	1125.0	5	
AA	1	TERMINOLOGY	711.0	1219.0	854.689	854.662	854.742	0.08	5	5	4	2	4	2			632.0	1231.0	688.0	1240.0	728.0	1137.0	703.0	1039.0	692.0	1021.0	5	
AH	0	TERMINOLOGY	564.0	1238.0	854.832	854.812	854.872	0.06	*	2	5	2	7	1			572.0	1147.0	571.0	1157.0	542.0	1349.0	487.0	1466.0	483.0	1470.0	5	
IY	0	TERMINOLOGY	424.0	1814.0	854.972	854.952	855.012	0.06	12	0	0	0	5	0			409.0	1828.0	412.0	1821.0	431.0	1806.0	430.0	1771.0	430.0	1767.0	5	
EH	1	THERE	573.0	1545.0	855.092	855.072	855.132	0.06	2	6	4	2	3	0			542.0	1507.0	546.0	1514.0	591.0	1560.0	602.0	1531.0	602.0	1528.0	5	
AE	1	YEAH	669.0	1734.0	856.086	856.003	856.253	0.25	3	0	0	0	9	0			640.0	1896.0	669.0	1740.0	715.0	1723.0	723.0	1671.0	722.0	1610.0	5	
UH	1	GOOD	484.0	1723.0	867.477	867.46	867.51	0.05	7	1	4	2	6	0			476.0	2047.0	476.0	2047.0	506.0	1429.0	566.0	1343.0	566.0	1343.0	6	
AY	0	IDEA	623.0	1799.0	867.604	867.58	867.65	0.07	41	1	4	2	0	2		m	403.0	1711.0	495.0	1654.0	621.0	1780.0	522.0	1266.0	459.0	1041.0	6	
AH	0	IDEA	576.0	1821.0	867.827	867.79	867.9	0.11	*	0	0	0	0	0			504.0	1936.0	551.0	1848.0	623.0	1736.0	688.0	1617.0	705.0	1538.0	5	
AE	1	YEAH	733.0	1921.0	879.018	878.961	879.131	0.17	3	0	0	0	9	0			590.0	2281.0	719.0	1965.0	779.0	1741.0	812.0	1709.0	852.0	1676.0	5	
AY	1	I	790.0	1738.0	879.715	879.651	879.781	0.13	41	0	0	0	0	0		s	821.0	2138.0	667.0	1739.0	771.0	1711.0	838.0	1809.0	804.0	1997.0	5	
AE	1	HAVE	720.0	1761.0	879.834	879.791	879.921	0.13	3	3	2	2	0	0			714.0	2050.0	749.0	1927.0	628.0	1304.0	459.0	812.0	496.0	854.0	6	
EH	1	READ	735.0	1589.0	880.074	880.051	880.121	0.07	2	1	4	2	7	0			709.0	1507.0	722.0	1544.0	747.0	1663.0	726.0	1701.0	694.0	1598.0	6	
AE	1	THAT	864.0	1613.0	880.328	880.251	880.481	0.23	3	1	4	1	3	0			784.0	1712.0	858.0	1629.0	868.0	1542.0	837.0	1635.0	775.0	1742.0	5	
AY	1	I	850.0	1609.0	880.667	880.641	880.721	0.08	41	0	0	0	0	0		s	1445.0	2974.0	991.0	1894.0	847.0	1622.0	777.0	1879.0	705.0	2008.0	4	
IY	1	NEED	469.0	2502.0	880.818	880.791	880.871	0.08	11	1	4	2	4	0			421.0	2335.0	454.0	2513.0	465.0	2472.0	458.0	2393.0	453.0	2330.0	5	
AY	1	TRY	807.0	1656.0	881.195	881.151	881.251	0.1	41	0	0	0	8	0		s	732.0	1748.0	757.0	1560.0	801.0	1635.0	768.0	1771.0	708.0	1827.0	5	
AE	1	THAT	821.0	1673.0	881.381	881.321	881.501	0.18	3	1	4	1	3	0			703.0	1784.0	813.0	1674.0	840.0	1668.0	804.0	1705.0	748.0	1741.0	5	
ER	0	FOR	530.0	991.0	882.086	882.066	882.126	0.06	94	0	0	0	1	0			548.0	1081.0	542.0	1065.0	529.0	991.0	502.0	901.0	499.0	892.0	6	
IH	1	WINTER	658.0	1630.0	882.269	882.246	882.316	0.07	1	4	4	2	9	4			635.0	1417.0	643.0	1511.0	696.0	1776.0	736.0	1869.0	731.0	1873.0	4	
ER	0	WINTER	666.0	1526.0	882.423	882.376	882.516	0.14	94	0	0	0	3	0			539.0	1368.0	654.0	1477.0	622.0	1522.0	577.0	1515.0	572.0	1595.0	5	
IY	1	EVEN	529.0	2056.0	882.559	882.516	882.646	0.13	11	3	2	2	0	1			551.0	1912.0	538.0	2036.0	499.0	2192.0	486.0	2166.0	507.0	2086.0	4	
IH	0	EVEN	604.0	1784.0	882.743	882.716	882.796	0.08	1	4	4	2	1	0			677.0	1928.0	585.0	1779.0	612.0	1790.0	598.0	1795.0	567.0	1795.0	4	
AY	1	SLIDE	828.0	1430.0	883.981	883.931	884.061	0.13	41	1	4	2	8	0			545.0	812.0	810.0	1132.0	827.0	1462.0	770.0	1763.0	596.0	1845.0	5	
EH	1	AS	530.0	1848.0	884.134	884.111	884.181	0.07	2	3	4	2	0	0			498.0	1845.0	515.0	1847.0	535.0	1831.0	506.0	1769.0	494.0	1748.0	4	
AH	1	MUCH	840.0	1516.0	884.368	884.331	884.441	0.11	6	2	5	1	2	0			542.0	1080.0	838.0	1513.0	826.0	1545.0	788.0	1700.0	606.0	1798.0	5	
IY	0	BE	455.0	2484.0	885.4	885.38	885.44	0.06	12	0	0	0	1	0			563.0	2508.0	563.0	2508.0	450.0	2581.0	434.0	2596.0	430.0	2593.0	3	
UH	1	GOOD	534.0	1851.0	885.57	885.53	885.65	0.12	7	1	4	2	6	0			458.0	2248.0	518.0	1922.0	589.0	1793.0	612.0	1771.0	585.0	1784.0	4	
AE	1	YEAH	766.0	1954.0	904.942	904.852	905.122	0.27	3	0	0	0	9	0			669.0	2327.0	762.0	1966.0	808.0	1845.0	820.0	1778.0	852.0	1787.0	5	
AE	1	YEAH	785.0	1938.0	905.541	905.461	905.701	0.24	3	0	0	0	9	0			712.0	2120.0	781.0	1969.0	814.0	1794.0	835.0	1780.0	777.0	1586.0	6	
EH	1	THEY'RE	688.0	1760.0	906.805	906.788	906.838	0.05	2	6	4	2	3	0			717.0	1812.0	717.0	1812.0	679.0	1703.0	689.0	1702.0	689.0	1702.0	5	
UH	1	GOOD	569.0	2645.0	907.268	907.228	907.348	0.12	7	1	4	2	6	0			478.0	2523.0	545.0	2669.0	620.0	2284.0	626.0	2309.0	596.0	2327.0	3	
EH	1	WHERE	586.0	1594.0	907.518	907.498	907.558	0.06	2	6	4	2	9	0			545.0	1178.0	550.0	1232.0	619.0	2115.0	635.0	2068.0	636.0	2059.0	4	
AY	1	I	858.0	1434.0	907.678	907.588	907.768	0.18	41	0	0	0	0	0			667.0	1080.0	759.0	1269.0	850.0	1376.0	868.0	1636.0	721.0	2044.0	5	
IH	1	LIVE	673.0	1585.0	907.955	907.888	908.088	0.2	1	3	2	2	7	0			561.0	730.0	668.0	1591.0	514.0	874.0	628.0	1326.0	556.0	998.0	6	
AH	1	UM	623.0	948.0	908.468	908.348	908.708	0.36	6	4	1	2	0	0			883.0	1031.0	613.0	944.0	522.0	928.0	556.0	958.0	590.0	930.0	5	
AE	1	LAST	869.0	1628.0	909.639	909.589	909.739	0.15	3	3	4	1	7	3			762.0	1356.0	861.0	1606.0	893.0	1697.0	900.0	1687.0	928.0	1700.0	5	
IY	1	WE	482.0	2376.0	910.542	910.519	910.589	0.07	12	0	0	0	9	0			503.0	1937.0	493.0	2120.0	454.0	2709.0	973.0	3139.0	1387.0	3362.0	3	
AE	1	HAD	739.0	2171.0	910.629	910.599	910.689	0.09	3	1	4	2	0	0			370.0	2203.0	625.0	2189.0	838.0	1935.0	797.0	1719.0	752.0	1677.0	5	
AE	1	THAT	604.0	1845.0	910.792	910.769	910.839	0.07	3	1	4	1	3	0			573.0	1817.0	587.0	1829.0	629.0	1857.0	659.0	1867.0	663.0	1870.0	4	
IH	1	REALLY	538.0	1732.0	911.066	911.049	911.099	0.05	1	5	4	2	7	1			528.0	1651.0	528.0	1651.0	562.0	1974.0	669.0	2900.0	669.0	2900.0	3	
IY	0	REALLY	532.0	2056.0	911.406	911.389	911.439	0.05	12	0	0	0	7	0			538.0	1942.0	538.0	1942.0	526.0	2219.0	523.0	2428.0	523.0	2428.0	4	
AY	1	HIGH	997.0	1186.0	911.703	911.629	911.839	0.21	41	0	0	0	0	0			964.0	1145.0	848.0	985.0	817.0	861.0	608.0	550.0	466.0	630.0	6	
OW	1	SNOW	644.0	1562.0	912.106	912.049	912.279	0.23	63	0	0	0	4	0			603.0	1601.0	655.0	1459.0	687.0	1143.0	723.0	1266.0	984.0	3122.0	4	
AH	1	UM	916.0	1269.0	913.198	913.128	913.338	0.21	6	4	1	2	0	0			896.0	1378.0	927.0	1245.0	885.0	1248.0	782.0	1170.0	757.0	1166.0	5	
AY	1	I	860.0	1340.0	913.455	913.408	913.518	0.11	41	0	0	0	0	0			436.0	2392.0	798.0	1363.0	852.0	1286.0	816.0	1463.0	641.0	1701.0	4	
AH	1	SHOVELED	663.0	1516.0	913.685	913.648	913.758	0.11	6	3	2	2	5	1			655.0	1849.0	635.0	1537.0	700.0	1423.0	691.0	1212.0	641.0	1009.0	4	
EH	1	THEN	500.0	1610.0	914.128	914.108	914.168	0.06	2	4	4	2	3	0			483.0	1622.0	483.0	1622.0	524.0	1600.0	553.0	1603.0	555.0	1602.0	4	
AW	1	HOUR	889.0	1707.0	914.488	914.468	914.578	0.11	42	6	4	2	0	0			825.0	1684.0	921.0	1689.0	916.0	1609.0	847.0	1432.0	825.0	1367.0	5	
EY	1	LATER	677.0	1548.0	914.74	914.728	914.808	0.08	21	1	4	1	7	1			677.0	1548.0	660.0	1680.0	607.0	1916.0	587.0	1931.0	582.0	1920.0	5	
ER	0	LATER	599.0	1667.0	914.875	914.848	914.928	0.08	94	0	0	0	3	0			569.0	1838.0	585.0	1779.0	599.0	1196.0	582.0	1195.0	580.0	1295.0	6	
UW	1	BLEW	533.0	1212.0	915.136	915.128	915.258	0.13	73	0	0	0	8	0			533.0	1212.0	511.0	1303.0	475.0	954.0	455.0	773.0	508.0	807.0	4	
OW	1	OVER	581.0	945.0	915.292	915.258	915.398	0.14	62	3	2	2	0	1			566.0	863.0	588.0	950.0	656.0	853.0	582.0	939.0	522.0	917.0	4	
ER	0	OVER	628.0	1111.0	915.528	915.488	915.608	0.12	94	0	0	0	1	0			598.0	1087.0	621.0	1092.0	629.0	1172.0	584.0	1230.0	577.0	1304.0	5	
OW	1	SO	639.0	1511.0	916.015	915.995	916.075	0.08	63	0	0	0	3	0			539.0	1576.0	639.0	1511.0	676.0	1441.0	645.0	1276.0	610.0	1177.0	5	
AY	1	LIKE	706.0	1343.0	916.262	916.245	916.305	0.06	47	1	6	1	7	0			611.0	1287.0	617.0	1070.0	706.0	1343.0	648.0	1629.0	610.0	1770.0	5	
AH	0	THE	809.0	1994.0	916.592	916.565	916.645	0.08	*	0	0	0	3	0			1728.0	2748.0	1236.0	2351.0	299.0	1776.0	379.0	1591.0	393.0	1604.0	5	
AH	1	UM	780.0	1225.0	918.511	918.364	918.804	0.44	6	4	1	2	0	0			839.0	1192.0	781.0	1225.0	758.0	1220.0	721.0	1134.0	645.0	1050.0	5	
AH	1	BUT	663.0	1468.0	919.419	919.356	919.546	0.19	6	1	4	1	1	0			572.0	1081.0	653.0	1443.0	702.0	1769.0	626.0	2035.0	559.0	2021.0	5	
AA	1	OUR	860.0	1166.0	919.809	919.786	919.856	0.07	44	6	4	2	0	0			843.0	1275.0	851.0	1223.0	877.0	1179.0	849.0	1139.0	841.0	1091.0	6	
EY	1	NEIGHBORHOOD	547.0	2597.0	920.072	920.046	920.126	0.08	21	1	1	2	4	2			511.0	1809.0	534.0	1994.0	542.0	2584.0	498.0	2509.0	477.0	2356.0	5	
ER	0	NEIGHBORHOOD	492.0	1441.0	920.196	920.176	920.236	0.06	94	3	0	1	1	1			476.0	1333.0	479.0	1347.0	494.0	1561.0	823.0	2646.0	870.0	2771.0	3	
UH	2	NEIGHBORHOOD	586.0	1687.0	920.289	920.266	920.336	0.07	7	1	4	2	0	0			540.0	1696.0	554.0	1691.0	650.0	1687.0	669.0	1722.0	670.0	1735.0	6	
AE	1	HAS	734.0	1812.0	920.429	920.396	920.496	0.1	3	3	4	2	0	0			571.0	1778.0	701.0	1799.0	783.0	1749.0	748.0	1546.0	664.0	1444.0	4	
AA	1	LOT	798.0	1052.0	920.689	920.656	920.756	0.1	5	1	4	1	7	0			730.0	979.0	775.0	1045.0	862.0	1111.0	841.0	1307.0	743.0	1399.0	4	
AH	0	CHILDREN	727.0	1647.0	921.239	921.206	921.306	0.1	*	4	4	2	8	0			623.0	1512.0	713.0	1614.0	763.0	1681.0	749.0	1733.0	688.0	1570.0	6	
OW	1	SO	623.0	1491.0	921.772	921.746	921.856	0.11	63	0	0	0	3	0			656.0	1721.0	652.0	1504.0	720.0	1356.0	815.0	1506.0	802.0	1744.0	5	
OW	1	MOST	650.0	1005.0	921.988	921.966	922.056	0.09	62	3	4	1	2	3			589.0	952.0	666.0	1026.0	699.0	1142.0	671.0	1225.0	657.0	1292.0	5	
IY	1	PEOPLE	423.0	1953.0	922.419	922.396	922.466	0.07	11	1	1	1	1	1			456.0	2185.0	429.0	2102.0	423.0	1346.0	421.0	748.0	428.0	893.0	6	
UW	1	DO	380.0	1839.0	922.693	922.686	922.776	0.09	73	0	0	0	3	0			683.0	2227.0	403.0	1943.0	422.0	2125.0	408.0	1996.0	392.0	2100.0	5	
AH	1	SHOVEL	639.0	1544.0	922.943	922.916	922.996	0.08	6	3	2	2	5	1			543.0	1657.0	606.0	1609.0	669.0	1391.0	651.0	1238.0	626.0	1145.0	5	
AY	1	SIDEWALK	1094.0	2032.0	923.37	923.366	923.456	0.09	41	1	4	2	3	1		m	940.0	1959.0	948.0	1929.0	770.0	1559.0	758.0	1646.0	699.0	1677.0	6	
AH	1	UM	986.0	1128.0	931.294	931.181	931.521	0.34	6	4	1	2	0	0			973.0	1209.0	984.0	1134.0	915.0	1035.0	917.0	1109.0	829.0	1118.0	4	
AW	1	ABOUT	785.0	1400.0	932.119	932.092	932.202	0.11	42	1	4	1	1	0			699.0	1359.0	810.0	1418.0	876.0	1428.0	860.0	1362.0	809.0	1343.0	4	
AE	1	YEAH	772.0	1804.0	932.786	932.723	932.913	0.19	3	0	0	0	9	0			627.0	2128.0	765.0	1835.0	805.0	1650.0	871.0	1602.0	877.0	1577.0	5	
IY	1	WE	466.0	1992.0	934.009	933.992	934.042	0.05	12	0	0	0	9	0			461.0	1891.0	461.0	1891.0	471.0	2217.0	455.0	2502.0	455.0	2502.0	5	
IH	1	GET	513.0	2415.0	934.139	934.122	934.172	0.05	1	1	4	1	6	0			482.0	2477.0	482.0	2477.0	572.0	2347.0	619.0	2223.0	619.0	2223.0	5	
ER	0	HER	587.0	1498.0	934.252	934.212	934.332	0.12	94	0	0	0	0	0			583.0	1587.0	572.0	1434.0	646.0	1794.0	605.0	1717.0	504.0	1551.0	6	
AE	1	HAD	867.0	1788.0	934.683	934.663	934.723	0.06	3	1	4	2	0	0			870.0	1814.0	869.0	1811.0	718.0	1537.0	604.0	1379.0	631.0	1412.0	6	
ER	0	HER	678.0	1739.0	934.78	934.763	934.813	0.05	94	0	0	0	0	0			712.0	1729.0	712.0	1729.0	602.0	1713.0	528.0	1519.0	528.0	1519.0	6	
UW	1	TWO	334.0	1954.0	935.171	935.163	935.233	0.07	73	0	0	0	3	0			334.0	1954.0	367.0	1939.0	403.0	1729.0	408.0	1841.0	410.0	1831.0	6	
IH	1	YEARS	409.0	2399.0	935.393	935.373	935.433	0.06	14	6	4	2	9	3			404.0	2486.0	405.0	2479.0	419.0	2299.0	437.0	2167.0	437.0	2159.0	4	
AE	1	YEAH	658.0	1880.0	935.77	935.733	935.843	0.11	3	0	0	0	9	0			572.0	2120.0	629.0	1929.0	746.0	1762.0	848.0	1659.0	888.0	1591.0	5	
IY	1	WE	447.0	1779.0	936.22	936.203	936.253	0.05	12	0	0	0	9	0			450.0	1683.0	450.0	1683.0	435.0	1965.0	413.0	2278.0	413.0	2278.0	4	
IH	1	DID	526.0	1978.0	936.353	936.323	936.413	0.09	1	1	4	2	3	0			469.0	2029.0	515.0	1996.0	564.0	1917.0	603.0	1878.0	598.0	1860.0	4	
AW	1	ABOUT	760.0	1408.0	936.615	936.603	936.653	0.05	42	1	4	1	1	0			760.0	1408.0	760.0	1408.0	793.0	1401.0	794.0	1299.0	794.0	1299.0	5	
EH	1	WENT	535.0	1398.0	937.721	937.704	937.754	0.05	2	4	4	2	9	3			524.0	1326.0	524.0	1326.0	546.0	1553.0	537.0	1702.0	537.0	1702.0	4	
AH	0	TO	471.0	1703.0	937.881	937.844	937.954	0.11	*	0	0	0	3	0			481.0	2026.0	466.0	1792.0	422.0	1452.0	447.0	1096.0	882.0	2101.0	5	
AY	1	HAWAII	816.0	1536.0	938.195	938.084	938.334	0.25	41	0	0	0	9	1			705.0	798.0	735.0	1084.0	816.0	1544.0	781.0	1807.0	672.0	1990.0	5	
IY	2	HAWAII	618.0	2286.0	938.361	938.334	938.414	0.08	12	0	0	0	0	0			643.0	2237.0	632.0	2269.0	583.0	2321.0	568.0	2454.0	576.0	2495.0	5	
AA	1	GOT	668.0	1906.0	938.561	938.534	938.614	0.08	5	1	4	1	6	0			600.0	2014.0	642.0	1950.0	718.0	1845.0	751.0	1786.0	738.0	1768.0	5	
AH	1	BROTHER	663.0	1630.0	938.887	938.864	938.934	0.07	6	3	3	2	8	1			659.0	1669.0	662.0	1655.0	660.0	1555.0	641.0	1441.0	632.0	1430.0	4	
ER	0	BROTHER	614.0	1719.0	938.991	938.974	939.024	0.05	94	0	0	0	3	0			610.0	1710.0	610.0	1710.0	619.0	1725.0	592.0	1403.0	592.0	1403.0	5	
EH	1	MARRIED	665.0	1831.0	939.144	939.104	939.224	0.12	2	6	4	2	2	1			606.0	1678.0	662.0	1823.0	711.0	1966.0	733.0	1910.0	747.0	1979.0	4	
IY	0	MARRIED	512.0	2037.0	939.307	939.274	939.374	0.1	11	1	4	2	7	0			541.0	2010.0	516.0	2029.0	509.0	2085.0	506.0	2142.0	460.0	2120.0	4	
IY	1	WE	461.0	1895.0	940.33	940.313	940.363	0.05	12	0	0	0	9	0			465.0	1798.0	465.0	1798.0	451.0	2109.0	430.0	2405.0	430.0	2405.0	4	
EY	1	CAME	644.0	2763.0	940.493	940.443	940.553	0.11	21	4	1	2	6	0			443.0	2339.0	410.0	2686.0	669.0	2797.0	598.0	2328.0	583.0	2123.0	5	
AE	1	BACK	826.0	1782.0	940.706	940.653	940.813	0.16	3	1	6	1	1	0			663.0	1695.0	806.0	1767.0	898.0	1707.0	907.0	1712.0	857.0	1807.0	4	
IY	1	WE	469.0	1652.0	940.973	940.953	941.013	0.06	12	0	0	0	9	0			461.0	1442.0	461.0	1442.0	481.0	1911.0	476.0	2044.0	472.0	2030.0	4	
