s27, o, f, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
ER	0	ARE	522.0	1772.0	745.467	745.444	745.514	0.07	94	0	0	0	0	0			501.0	1824.0	512.0	1799.0	520.0	1740.0	492.0	1747.0	484.0	1754.0	5	
AO	1	TORN	463.0	641.0	745.691	745.674	745.724	0.05	64	6	4	2	3	3			500.0	731.0	500.0	731.0	438.0	564.0	465.0	579.0	465.0	579.0	6	
AW	1	NOW	868.0	1905.0	746.414	746.334	746.694	0.36	42	0	0	0	4	0			784.0	1992.0	818.0	1709.0	817.0	1265.0	597.0	838.0	640.0	763.0	6	
AE	1	AND	595.0	2096.0	748.265	748.215	748.365	0.15	3	4	4	2	0	3			613.0	2174.0	591.0	2114.0	619.0	1982.0	661.0	1919.0	795.0	1831.0	6	
AH	1	UH	832.0	1528.0	748.652	748.535	748.885	0.35	6	0	0	0	0	0			742.0	1715.0	830.0	1529.0	873.0	1463.0	880.0	1431.0	876.0	1382.0	5	
OW	1	YKNOW	718.0	1611.0	750.602	750.571	750.711	0.14	63	0	0	0	4	0			587.0	1679.0	747.0	1553.0	765.0	1352.0	713.0	1156.0	606.0	956.0	5	
AH	1	MOTHERS	842.0	1139.0	751.051	751.024	751.104	0.08	6	3	3	2	2	1			786.0	1079.0	836.0	1122.0	842.0	1172.0	805.0	1228.0	765.0	1245.0	5	
ER	0	MOTHERS	587.0	1601.0	751.164	751.134	751.224	0.09	94	3	4	2	3	0			606.0	1490.0	600.0	1565.0	534.0	1685.0	487.0	1803.0	470.0	1834.0	5	
AE	1	HAVE	669.0	1546.0	751.321	751.294	751.374	0.08	3	3	2	2	0	0			539.0	1644.0	613.0	1579.0	764.0	1573.0	836.0	1540.0	841.0	1493.0	5	
AH	0	TO	575.0	1391.0	751.501	751.484	751.534	0.05	*	0	0	0	3	0			651.0	1479.0	651.0	1479.0	572.0	1258.0	540.0	1001.0	540.0	1001.0	6	
ER	1	WORK	571.0	1055.0	751.847	751.714	752.114	0.4	94	1	6	1	9	0			609.0	1026.0	572.0	1054.0	561.0	1099.0	546.0	1114.0	537.0	1161.0	6	
AE	1	AND	513.0	1810.0	752.304	752.284	752.344	0.06	3	4	4	2	0	3			483.0	1830.0	483.0	1830.0	508.0	1792.0	553.0	1727.0	564.0	1711.0	6	
AH	1	UH	923.0	1336.0	753.83	753.677	754.137	0.46	6	0	0	0	0	0			908.0	1370.0	923.0	1336.0	935.0	1347.0	916.0	1331.0	873.0	1245.0	5	
IH	0	JUST	479.0	2014.0	754.8	754.777	754.847	0.07	1	3	4	1	5	3			448.0	2089.0	462.0	2052.0	501.0	1959.0	500.0	1908.0	492.0	1899.0	6	
AE	1	CAN'T	427.0	2644.0	755.054	755.007	755.147	0.14	3	4	4	2	6	3			415.0	2497.0	422.0	2648.0	460.0	1815.0	555.0	1626.0	641.0	1160.0	6	
OW	1	YKNOW	599.0	1666.0	755.492	755.467	755.567	0.1	63	0	0	0	4	0			533.0	1744.0	606.0	1655.0	624.0	1516.0	661.0	1367.0	624.0	1319.0	5	
EY	1	STAY	654.0	1954.0	755.767	755.737	755.857	0.12	22	0	0	0	3	0			620.0	1875.0	653.0	1978.0	595.0	2162.0	552.0	2320.0	544.0	2332.0	6	
OW	1	HOME	606.0	1327.0	755.951	755.927	756.207	0.28	62	4	1	2	0	0			657.0	1317.0	665.0	1180.0	579.0	1090.0	495.0	1015.0	462.0	892.0	5	
AH	0	AND	453.0	1439.0	756.294	756.277	756.327	0.05	*	4	4	2	0	3			446.0	1340.0	446.0	1340.0	457.0	1573.0	440.0	1682.0	440.0	1682.0	5	
IY	0	BE	367.0	2560.0	756.547	756.507	756.627	0.12	12	0	0	0	1	0			379.0	2422.0	370.0	2546.0	354.0	2590.0	380.0	2576.0	412.0	2396.0	5	
AE	1	THAT	752.0	1767.0	756.734	756.677	756.847	0.17	3	1	4	1	3	0			619.0	1825.0	740.0	1779.0	811.0	1719.0	848.0	1659.0	816.0	1615.0	5	
AH	1	UH	838.0	1554.0	756.957	756.877	757.117	0.24	6	0	0	0	0	0			772.0	1632.0	834.0	1561.0	844.0	1499.0	830.0	1395.0	782.0	1315.0	5	
OW	1	YKNOW	633.0	1717.0	758.744	758.717	758.827	0.11	63	0	0	0	4	0			552.0	1945.0	655.0	1640.0	694.0	1351.0	640.0	1162.0	560.0	947.0	5	
ER	1	PERFECT	668.0	1302.0	758.954	758.927	759.007	0.08	94	3	2	1	1	1			895.0	1650.0	632.0	1264.0	686.0	1341.0	640.0	1340.0	618.0	1362.0	4	
IH	2	PERFECT	524.0	1872.0	759.097	759.077	759.137	0.06	1	1	6	1	1	3			529.0	1803.0	527.0	1808.0	501.0	1984.0	457.0	2216.0	456.0	2228.0	6	
AA	1	MOM	937.0	1085.0	759.397	759.277	759.637	0.36	5	4	1	2	2	0			958.0	1115.0	937.0	1086.0	932.0	1043.0	991.0	1101.0	933.0	937.0	6	
OW	1	YKNOW	726.0	1895.0	760.379	760.328	760.548	0.22	63	0	0	0	4	0			634.0	1951.0	780.0	1824.0	838.0	1677.0	836.0	1527.0	842.0	1327.0	6	
OW	1	SO	725.0	1602.0	762.1	762.037	762.357	0.32	63	0	0	0	3	0			707.0	1599.0	788.0	1566.0	733.0	1431.0	703.0	1218.0	620.0	1153.0	5	
IH	0	JUST	445.0	1912.0	762.584	762.567	762.617	0.05	1	3	4	1	5	3			438.0	1916.0	438.0	1916.0	460.0	1889.0	473.0	1831.0	473.0	1831.0	6	
AH	0	A	600.0	1429.0	762.734	762.717	762.767	0.05	*	0	0	0	0	0			646.0	1521.0	646.0	1521.0	600.0	1264.0	610.0	1149.0	610.0	1149.0	6	
AA	1	LOT	904.0	1195.0	762.9	762.857	762.987	0.13	5	1	4	1	7	0			831.0	1056.0	897.0	1181.0	922.0	1262.0	928.0	1348.0	864.0	1448.0	5	
OW	1	GOING	557.0	800.0	763.139	763.097	763.267	0.17	62	0	0	0	6	1			543.0	979.0	581.0	769.0	739.0	619.0	709.0	672.0	703.0	937.0	6	
AA	1	ON	781.0	1060.0	763.437	763.327	763.657	0.33	5	4	4	2	0	0			836.0	1247.0	785.0	1061.0	783.0	1066.0	800.0	1251.0	860.0	1511.0	5	
AH	1	UH	870.0	1439.0	764.287	764.177	764.507	0.33	6	0	0	0	0	0			877.0	1518.0	871.0	1441.0	863.0	1395.0	848.0	1400.0	672.0	1328.0	5	
AH	0	THAT	542.0	1872.0	765.717	765.7	765.75	0.05	*	1	4	1	3	0			523.0	1853.0	523.0	1853.0	557.0	1890.0	548.0	1909.0	548.0	1909.0	6	
IY	1	NEEDS	425.0	2519.0	765.84	765.81	765.9	0.09	11	1	4	2	4	3			448.0	2414.0	433.0	2483.0	417.0	2577.0	413.0	2559.0	418.0	2528.0	6	
IY	0	BE	424.0	2276.0	766.097	766.08	766.13	0.05	12	0	0	0	1	0			424.0	2227.0	424.0	2227.0	421.0	2332.0	414.0	2366.0	414.0	2366.0	6	
OW	1	SO	719.0	1276.0	768.541	768.496	768.626	0.13	63	0	0	0	3	0			666.0	1420.0	700.0	1312.0	728.0	1202.0	739.0	1095.0	711.0	1115.0	6	
AH	0	THE	537.0	1639.0	775.866	775.849	775.899	0.05	*	0	0	0	3	0			527.0	1674.0	527.0	1674.0	537.0	1579.0	517.0	1478.0	517.0	1478.0	5	
AH	1	RUNAWAYS	778.0	1503.0	775.999	775.979	776.039	0.06	6	4	4	2	7	2			730.0	1456.0	736.0	1462.0	824.0	1540.0	841.0	1574.0	840.0	1576.0	5	
AH	0	RUNAWAYS	767.0	1599.0	776.109	776.089	776.149	0.06	*	0	1	2	4	1			729.0	1630.0	737.0	1629.0	764.0	1469.0	707.0	1105.0	702.0	1082.0	5	
EY	2	RUNAWAYS	808.0	1719.0	776.248	776.209	776.429	0.22	21	3	4	2	9	0			802.0	1646.0	784.0	1849.0	694.0	1975.0	612.0	2116.0	505.0	2070.0	5	
AH	1	UH	974.0	1382.0	778.38	778.18	778.78	0.6	6	0	0	0	0	0			953.0	1315.0	972.0	1383.0	967.0	1401.0	947.0	1360.0	832.0	1554.0	5	
EH	1	WELL	845.0	1463.0	778.99	778.92	779.13	0.21	2	5	4	2	9	0			776.0	1088.0	840.0	1456.0	878.0	1441.0	881.0	1307.0	861.0	1209.0	5	
IH	1	THINK	488.0	2172.0	781.661	781.641	781.701	0.06	1	4	6	2	3	3			453.0	2118.0	453.0	2118.0	494.0	2258.0	512.0	2388.0	512.0	2408.0	6	
AH	1	YOUNGEST	702.0	1803.0	782.021	781.981	782.101	0.12	6	4	6	2	9	4			562.0	2170.0	668.0	1868.0	777.0	1630.0	803.0	1554.0	742.0	1561.0	5	
AH	0	YOUNGEST	508.0	2034.0	782.218	782.191	782.271	0.08	*	3	4	1	6	3			500.0	2052.0	503.0	2055.0	536.0	1967.0	543.0	1865.0	530.0	1831.0	5	
AH	0	THAT	562.0	1575.0	782.478	782.461	782.511	0.05	*	1	4	1	3	0			565.0	1632.0	565.0	1632.0	587.0	1535.0	621.0	1503.0	621.0	1503.0	6	
AY	1	I	802.0	1462.0	782.62	782.551	782.691	0.14	41	0	0	0	0	0			567.0	1336.0	771.0	1378.0	800.0	1414.0	776.0	1609.0	654.0	1748.0	6	
EH	1	MET	649.0	1796.0	782.814	782.791	782.861	0.07	2	1	4	1	2	0			579.0	1745.0	616.0	1781.0	698.0	1790.0	770.0	1751.0	788.0	1738.0	5	
AH	1	WAS	602.0	1203.0	783.008	782.991	783.041	0.05	6	3	4	2	9	0			597.0	1130.0	597.0	1130.0	594.0	1351.0	559.0	1516.0	559.0	1516.0	6	
EY	1	MAYBE	462.0	2107.0	783.201	783.171	783.231	0.06	21	1	1	2	2	1			450.0	2046.0	450.0	2040.0	462.0	2107.0	482.0	2075.0	482.0	2068.0	5	
IY	0	MAYBE	426.0	2010.0	783.308	783.291	783.341	0.05	12	0	0	0	1	0			433.0	1881.0	433.0	1881.0	411.0	2171.0	403.0	2311.0	403.0	2311.0	5	
AE	1	THAT'S	684.0	1673.0	788.083	788.053	788.143	0.09	3	1	4	1	3	3			619.0	1682.0	660.0	1675.0	730.0	1651.0	735.0	1626.0	706.0	1630.0	6	
OW	1	YKNOW	679.0	1622.0	788.514	788.493	788.583	0.09	63	0	0	0	4	0			656.0	1641.0	706.0	1589.0	726.0	1492.0	646.0	1423.0	569.0	1400.0	5	
AH	1	YOUNG	719.0	1590.0	789.026	788.953	789.173	0.22	6	4	6	2	9	0			606.0	1916.0	715.0	1608.0	729.0	1483.0	733.0	1407.0	779.0	1322.0	5	
AY	1	I	941.0	1572.0	793.208	793.198	793.248	0.05	41	0	0	0	0	0		s	682.0	1441.0	808.0	1469.0	914.0	1597.0	775.0	1775.0	713.0	1784.0	6	
IH	1	PICKED	524.0	1979.0	793.351	793.328	793.398	0.07	1	1	6	1	1	3			514.0	1967.0	477.0	1968.0	582.0	1955.0	597.0	1889.0	584.0	1882.0	6	
AH	1	UP	617.0	1693.0	793.531	793.508	793.578	0.07	6	1	1	1	0	0			573.0	1782.0	594.0	1741.0	656.0	1594.0	679.0	1387.0	673.0	1301.0	6	
AH	1	ONE	697.0	1045.0	793.725	793.708	793.758	0.05	6	4	4	2	9	0			706.0	985.0	706.0	985.0	677.0	1175.0	667.0	1423.0	667.0	1423.0	5	
IH	1	KID	522.0	2157.0	793.978	793.938	794.058	0.12	1	1	4	2	6	0			381.0	2064.0	523.0	2255.0	514.0	1698.0	527.0	1780.0	510.0	1791.0	6	
IY	1	HE	412.0	2553.0	794.168	794.098	794.308	0.21	12	0	0	0	0	0			400.0	2496.0	415.0	2553.0	397.0	2196.0	397.0	1416.0	394.0	2525.0	6	
IY	1	HE	425.0	2782.0	795.875	795.828	795.968	0.14	12	0	0	0	0	0			1125.0	2997.0	422.0	2765.0	427.0	2799.0	421.0	2886.0	407.0	2568.0	4	
AE	1	HAD	424.0	1987.0	796.008	795.978	796.068	0.09	3	1	4	2	0	0			398.0	2138.0	400.0	2017.0	539.0	1965.0	713.0	1893.0	702.0	1903.0	6	
IH	1	BEEN	531.0	1988.0	796.245	796.198	796.338	0.14	1	4	4	2	1	0			470.0	1893.0	522.0	1984.0	583.0	1951.0	615.0	1905.0	598.0	1870.0	5	
IH	0	IN	485.0	2284.0	796.511	796.418	796.698	0.28	1	4	4	2	0	0			506.0	2377.0	489.0	2298.0	505.0	2076.0	553.0	1932.0	576.0	1812.0	5	
AH	1	UH	762.0	1553.0	796.868	796.788	797.028	0.24	6	0	0	0	0	0			684.0	1647.0	752.0	1556.0	785.0	1495.0	729.0	1445.0	660.0	1385.0	5	
IY	1	HE	383.0	2453.0	798.118	798.088	798.178	0.09	12	0	0	0	0	0			496.0	2377.0	359.0	2436.0	413.0	2457.0	430.0	2349.0	445.0	2131.0	6	
OW	1	ONLY	626.0	1303.0	798.324	798.298	798.418	0.12	62	4	4	2	0	1			522.0	1466.0	657.0	1260.0	728.0	1073.0	721.0	897.0	651.0	773.0	5	
AW	1	ABOUT	741.0	1360.0	798.636	798.598	798.748	0.15	42	1	4	1	1	0			640.0	1396.0	779.0	1342.0	872.0	1243.0	889.0	1171.0	882.0	1095.0	5	
IH	1	FIFTEEN	571.0	1895.0	800.305	800.282	800.352	0.07	1	3	2	1	1	4			547.0	1877.0	555.0	1891.0	593.0	1895.0	574.0	1556.0	570.0	1526.0	6	
IY	1	FIFTEEN	457.0	2763.0	800.619	800.532	800.792	0.26	11	4	4	2	3	0			496.0	2668.0	456.0	2758.0	448.0	2883.0	385.0	881.0	435.0	2839.0	6	
IY	1	HE	417.0	2560.0	801.401	801.371	801.461	0.09	12	0	0	0	0	0			392.0	2509.0	414.0	2550.0	424.0	2563.0	441.0	2532.0	452.0	2333.0	6	
AH	0	ADOPTED	509.0	1538.0	801.608	801.591	801.641	0.05	*	1	4	2	0	2			495.0	1563.0	495.0	1563.0	524.0	1517.0	522.0	1511.0	522.0	1511.0	5	
AA	1	ADOPTED	847.0	1388.0	801.774	801.721	801.881	0.16	5	1	1	1	3	4			682.0	1547.0	837.0	1407.0	872.0	1282.0	867.0	1262.0	892.0	1244.0	5	
AH	0	ADOPTED	561.0	1839.0	802.061	802.031	802.121	0.09	*	1	4	2	3	0			529.0	1846.0	555.0	1841.0	565.0	1822.0	555.0	1802.0	529.0	1785.0	6	
AE	1	AND	630.0	2186.0	803.884	803.801	804.051	0.25	3	4	4	2	0	3			634.0	1956.0	620.0	2188.0	698.0	2187.0	797.0	2036.0	781.0	1887.0	6	
IY	1	HE	504.0	2532.0	804.138	804.121	804.171	0.05	12	0	0	0	0	0			504.0	2526.0	504.0	2526.0	505.0	2505.0	504.0	2211.0	504.0	2211.0	5	
AE	1	RAN	574.0	1801.0	804.264	804.221	804.351	0.13	3	4	4	2	7	0			561.0	1589.0	572.0	1765.0	611.0	1942.0	678.0	1987.0	703.0	1892.0	5	
AH	0	AWAY	697.0	1507.0	804.401	804.381	804.441	0.06	*	0	1	2	0	1			685.0	1566.0	685.0	1566.0	700.0	1371.0	672.0	1023.0	665.0	977.0	6	
EY	1	AWAY	770.0	1995.0	804.676	804.531	804.931	0.4	22	0	0	0	9	0			749.0	1885.0	763.0	1974.0	720.0	2043.0	644.0	2284.0	506.0	2379.0	5	
AE	1	HAVING	605.0	1643.0	806.637	806.62	806.67	0.05	3	3	2	2	0	1			573.0	1669.0	573.0	1669.0	641.0	1575.0	667.0	1466.0	667.0	1466.0	5	
AA	1	PROBLEMS	880.0	1197.0	806.95	806.92	807.01	0.09	5	1	1	2	8	1			834.0	1221.0	871.0	1208.0	888.0	1171.0	863.0	1128.0	842.0	1096.0	5	
IH	0	HIS	548.0	1716.0	807.323	807.3	807.37	0.07	1	3	4	2	0	0			525.0	1740.0	536.0	1735.0	557.0	1705.0	522.0	1365.0	510.0	1219.0	6	
AH	0	ADOPTED	460.0	1714.0	807.467	807.45	807.5	0.05	*	1	4	2	0	2			1164.0	2773.0	1164.0	2773.0	448.0	1992.0	429.0	1869.0	429.0	1869.0	5	
AA	1	ADOPTED	848.0	1479.0	807.643	807.6	807.73	0.13	5	1	1	1	3	4			646.0	1683.0	824.0	1509.0	907.0	1385.0	915.0	1315.0	865.0	1274.0	5	
AH	1	MOTHER	866.0	1376.0	808.083	808.04	808.17	0.13	6	3	3	2	2	1			666.0	1284.0	857.0	1372.0	871.0	1386.0	825.0	1406.0	693.0	1396.0	5	
ER	0	MOTHER	631.0	1566.0	808.31	808.24	808.45	0.21	94	0	0	0	3	0			685.0	1611.0	636.0	1576.0	615.0	1524.0	594.0	1481.0	341.0	1519.0	5	
AE	1	AND	724.0	2051.0	809.113	809.043	809.253	0.21	3	4	4	2	0	3			693.0	2095.0	725.0	2059.0	778.0	1994.0	817.0	1905.0	823.0	1820.0	5	
IY	1	HE	407.0	2641.0	809.43	809.353	809.583	0.23	12	0	0	0	0	0			346.0	2445.0	398.0	2615.0	416.0	2693.0	385.0	2698.0	390.0	2679.0	6	
AH	1	WAS	564.0	1308.0	809.69	809.663	809.743	0.08	6	3	4	2	9	0			553.0	1102.0	563.0	1208.0	560.0	1481.0	532.0	1638.0	505.0	1662.0	5	
IH	0	IN	569.0	1775.0	809.84	809.813	809.893	0.08	1	4	4	2	0	0			505.0	1816.0	542.0	1786.0	606.0	1759.0	632.0	1711.0	632.0	1682.0	5	
AH	0	A	783.0	1569.0	809.973	809.933	810.053	0.12	*	0	0	0	0	0			665.0	1531.0	781.0	1572.0	793.0	1547.0	789.0	1510.0	779.0	1510.0	6	
AO	1	ALL	785.0	895.0	810.563	810.503	810.683	0.18	53	5	4	2	0	0			666.0	1129.0	782.0	915.0	808.0	838.0	800.0	765.0	768.0	737.0	5	
AO	1	ALL	770.0	873.0	811.313	811.293	811.353	0.06	53	5	4	2	0	0			743.0	867.0	744.0	866.0	782.0	868.0	764.0	842.0	762.0	841.0	6	
AY	1	NIGHT	843.0	1454.0	811.506	811.473	811.583	0.11	47	1	4	1	4	0			425.0	1313.0	782.0	1310.0	829.0	1540.0	729.0	1853.0	603.0	2134.0	5	
EH	1	RESTAURANT	689.0	1619.0	811.73	811.703	811.783	0.08	2	3	4	1	7	4			633.0	1531.0	661.0	1588.0	735.0	1632.0	751.0	1575.0	719.0	1566.0	6	
AA	2	RESTAURANT	823.0	1227.0	812.066	812.043	812.113	0.07	5	4	4	2	8	3			898.0	1321.0	853.0	1275.0	828.0	1198.0	884.0	1108.0	909.0	1055.0	4	
AE	1	AND	535.0	2340.0	814.293	814.226	814.426	0.2	3	4	4	2	0	3			554.0	2344.0	538.0	2335.0	565.0	2360.0	623.0	2291.0	663.0	2197.0	5	
IY	1	HE	420.0	2635.0	814.526	814.496	814.586	0.09	12	0	0	0	0	0			370.0	2571.0	397.0	2624.0	468.0	2604.0	486.0	2542.0	476.0	2281.0	6	
AH	1	WAS	474.0	1411.0	814.633	814.616	814.666	0.05	6	3	4	2	9	0			470.0	1368.0	470.0	1368.0	488.0	1497.0	502.0	1623.0	502.0	1623.0	5	
AE	1	BRAGGING	801.0	1794.0	814.903	814.856	814.996	0.14	3	1	6	2	8	1			701.0	1610.0	789.0	1792.0	817.0	1820.0	791.0	1919.0	648.0	2145.0	5	
IH	0	BRAGGING	562.0	2221.0	815.089	815.066	815.136	0.07	1	4	6	2	6	0			532.0	2321.0	549.0	2277.0	573.0	2119.0	556.0	2027.0	548.0	2005.0	5	
OW	1	YKNOW	634.0	1818.0	815.37	815.336	815.486	0.15	63	0	0	0	4	0			566.0	1905.0	671.0	1767.0	707.0	1681.0	660.0	1609.0	606.0	1568.0	5	
IY	1	HE	474.0	2532.0	815.639	815.616	815.686	0.07	12	0	0	0	0	0			482.0	2408.0	482.0	2467.0	457.0	2620.0	438.0	2693.0	434.0	2698.0	4	
EH	1	MET	688.0	1673.0	815.799	815.776	815.846	0.07	2	1	4	1	2	0			632.0	1624.0	662.0	1651.0	706.0	1668.0	683.0	1643.0	665.0	1636.0	5	
IH	0	THIS	547.0	1760.0	815.969	815.946	816.016	0.07	1	3	4	1	3	0			515.0	1786.0	531.0	1769.0	553.0	1737.0	532.0	1721.0	524.0	1734.0	6	
AE	1	MAN	476.0	2996.0	816.369	816.236	816.636	0.4	3	4	4	2	2	0			456.0	2700.0	475.0	2994.0	449.0	2778.0	719.0	2196.0	930.0	1836.0	4	
AE	1	AND	493.0	2010.0	817.409	817.392	817.442	0.05	3	4	4	2	0	3			523.0	2035.0	523.0	2035.0	460.0	1997.0	450.0	1947.0	450.0	1947.0	5	
AE	1	MAN	429.0	2690.0	817.772	817.682	817.952	0.27	3	4	4	2	2	0			483.0	2522.0	434.0	2684.0	416.0	1539.0	657.0	2253.0	823.0	1918.0	6	
UH	1	TOOK	554.0	1741.0	818.129	818.112	818.162	0.05	7	1	6	1	3	0			615.0	1795.0	615.0	1795.0	546.0	1705.0	502.0	1681.0	502.0	1681.0	5	
IH	0	HIM	500.0	2313.0	818.249	818.232	818.282	0.05	1	4	1	2	0	0			488.0	2329.0	488.0	2329.0	534.0	2255.0	545.0	1868.0	545.0	1868.0	6	
OW	1	HOME	628.0	1202.0	818.456	818.422	818.612	0.19	62	4	1	2	0	0			494.0	1173.0	733.0	1173.0	692.0	912.0	768.0	856.0	709.0	696.0	5	
AE	1	MAN'S	533.0	2267.0	821.223	821.166	821.336	0.17	3	4	4	2	2	3			521.0	1313.0	538.0	2189.0	593.0	2391.0	730.0	1895.0	790.0	1797.0	6	
EY	1	PLACE	731.0	1580.0	821.728	821.716	821.916	0.2	21	3	4	1	8	0			716.0	1733.0	642.0	2082.0	577.0	2372.0	534.0	2535.0	468.0	2575.0	5	
AE	1	AND	594.0	2258.0	823.83	823.793	823.903	0.11	3	4	4	2	0	3			573.0	2264.0	607.0	2260.0	536.0	2207.0	584.0	2065.0	643.0	1954.0	5	
AY	1	I	769.0	1483.0	824.002	823.963	824.043	0.08	41	0	0	0	0	0		m	560.0	1555.0	697.0	1554.0	769.0	1487.0	757.0	1451.0	714.0	1471.0	5	
IH	0	TELLING	583.0	1442.0	824.34	824.323	824.373	0.05	1	4	6	2	7	0			597.0	1387.0	597.0	1387.0	550.0	1513.0	498.0	1577.0	498.0	1577.0	5	
OW	1	KNOW	503.0	1959.0	824.662	824.633	824.753	0.12	63	0	0	0	4	0			471.0	2088.0	512.0	1912.0	609.0	1659.0	675.0	1409.0	716.0	1283.0	6	
AW	1	HOW	836.0	1490.0	824.825	824.803	824.893	0.09	42	0	0	0	0	0			647.0	1508.0	874.0	1478.0	984.0	1397.0	910.0	1411.0	845.0	1453.0	6	
EY	1	DANGEROUS	513.0	2462.0	825.035	825.003	825.243	0.24	21	4	4	2	3	5			512.0	2466.0	419.0	2617.0	387.0	2663.0	380.0	2233.0	380.0	2283.0	5	
ER	0	DANGEROUS	487.0	1697.0	825.403	825.363	825.483	0.12	94	0	0	0	5	1			466.0	1954.0	486.0	1754.0	500.0	1566.0	510.0	1475.0	532.0	1487.0	6	
AH	0	DANGEROUS	621.0	1614.0	825.513	825.483	825.573	0.09	*	3	4	1	7	0			592.0	1523.0	615.0	1580.0	623.0	1675.0	575.0	1702.0	529.0	1576.0	6	
AH	0	THAT	688.0	1570.0	825.803	825.763	825.883	0.12	*	1	4	1	3	0			638.0	1545.0	680.0	1556.0	707.0	1613.0	666.0	1487.0	641.0	1745.0	6	
OW	1	YKNOW	474.0	1772.0	826.088	826.063	826.163	0.1	63	0	0	0	4	0			448.0	1827.0	478.0	1761.0	533.0	1573.0	639.0	1531.0	642.0	1533.0	5	
AE	1	THAT	694.0	1689.0	826.22	826.203	826.253	0.05	3	1	4	1	3	0			672.0	1668.0	672.0	1668.0	734.0	1729.0	763.0	1762.0	763.0	1762.0	5	
IH	1	BEEN	541.0	1972.0	826.633	826.603	826.693	0.09	1	4	4	2	1	0			594.0	1995.0	531.0	1959.0	562.0	1970.0	548.0	1876.0	535.0	1809.0	5	
UW	1	YOU	637.0	1792.0	827.196	827.093	827.403	0.31	72	0	0	0	9	0			584.0	1871.0	636.0	1800.0	679.0	1385.0	721.0	1055.0	678.0	868.0	6	
AE	1	AND	604.0	1948.0	827.782	827.739	827.869	0.13	3	4	4	2	0	3			512.0	1913.0	596.0	1930.0	590.0	1548.0	584.0	1862.0	634.0	1915.0	5	
AH	1	UH	799.0	1596.0	828.072	827.969	828.279	0.31	6	0	0	0	0	0			761.0	1657.0	798.0	1598.0	810.0	1486.0	768.0	1460.0	697.0	1447.0	5	
IY	1	HE	433.0	2553.0	828.755	828.728	828.808	0.08	12	0	0	0	0	0			409.0	2514.0	422.0	2540.0	448.0	2602.0	446.0	2627.0	448.0	2586.0	5	
AO	1	THOUGHT	807.0	1353.0	828.908	828.878	828.968	0.09	53	1	4	1	3	0			943.0	1753.0	781.0	1384.0	845.0	1278.0	860.0	1190.0	832.0	1113.0	5	
AH	1	WAS	587.0	1187.0	829.105	829.088	829.138	0.05	6	3	4	2	9	0			591.0	1172.0	591.0	1172.0	576.0	1212.0	559.0	1250.0	559.0	1250.0	5	
OW	1	YKNOW	697.0	1982.0	830.493	830.44	830.65	0.21	63	0	0	0	4	0			652.0	2043.0	720.0	1944.0	792.0	1782.0	787.0	1689.0	691.0	1576.0	5	
OW	1	SO	746.0	1465.0	834.283	834.231	834.481	0.25	63	0	0	0	3	0			728.0	1480.0	748.0	1434.0	739.0	1315.0	669.0	1056.0	608.0	1138.0	6	
OW	1	YKNOW	544.0	1786.0	834.672	834.651	834.741	0.09	63	0	0	0	4	0			531.0	1803.0	546.0	1781.0	592.0	1704.0	587.0	1730.0	571.0	1785.0	5	
IH	1	THINGS	703.0	1775.0	835.031	835.011	835.071	0.06	1	4	6	2	3	3			664.0	1652.0	664.0	1652.0	705.0	1917.0	645.0	2211.0	632.0	2239.0	6	
AY	1	LIKE	707.0	1335.0	835.275	835.261	835.331	0.07	47	1	6	1	7	0			646.0	1096.0	686.0	1188.0	700.0	1463.0	606.0	1783.0	524.0	1946.0	5	
AE	1	THAT	794.0	1641.0	835.538	835.451	835.711	0.26	3	1	4	1	3	0			718.0	1685.0	785.0	1647.0	819.0	1575.0	822.0	1510.0	836.0	1565.0	6	
AH	1	LUCKY	763.0	1089.0	837.818	837.791	837.871	0.08	6	1	6	1	7	1			684.0	974.0	729.0	1034.0	794.0	1227.0	775.0	1468.0	738.0	1550.0	5	
IY	0	LUCKY	481.0	2458.0	837.988	837.951	838.061	0.11	12	0	0	0	6	0			517.0	2365.0	484.0	2453.0	470.0	2508.0	425.0	2624.0	411.0	2267.0	6	
AE	1	YEAH	695.0	1870.0	839.208	839.148	839.328	0.18	3	0	0	0	9	0			560.0	2224.0	671.0	1902.0	841.0	1651.0	882.0	1468.0	849.0	1337.0	5	
IY	1	HE	469.0	2368.0	840.413	840.393	840.453	0.06	12	0	0	0	0	0			436.0	2067.0	440.0	2084.0	486.0	2361.0	468.0	1996.0	466.0	1967.0	6	
AH	1	LUCKY	788.0	1218.0	840.686	840.663	840.733	0.07	6	1	6	1	7	1			740.0	1141.0	761.0	1172.0	822.0	1321.0	811.0	1460.0	796.0	1491.0	5	
IY	0	LUCKY	506.0	2465.0	840.853	840.823	840.913	0.09	12	0	0	0	6	0			533.0	2465.0	506.0	2461.0	489.0	2492.0	451.0	2595.0	428.0	2202.0	6	
OW	1	SO	632.0	1398.0	843.89	843.866	844.056	0.19	63	0	0	0	3	0			632.0	1398.0	634.0	1411.0	642.0	1391.0	685.0	1129.0	944.0	1035.0	6	
